Wall time,Step,Value
1636095900.8686125,2346,97.96875
1636095901.9985085,2476,98.125
1636095902.9459743,2586,98.75
1636095911.9578536,3494,98.28125
1636095912.8374527,3594,99.6875
1636095913.3622808,3654,98.59375
1636095919.957943,4272,99.6875
1636095924.9098678,4700,99.53125
1636095939.8691144,6288,100.0
1636095944.334579,6676,100.0
1636095948.2939835,7136,100.0
1636095948.47806,7156,99.6875
1636095953.1540744,7564,99.84375
1636095953.2414846,7574,99.84375
1636095953.3311152,7584,100.0
1636095954.6825085,7744,99.6875
1636095955.8283954,7874,99.6875
1636095956.005669,7894,99.84375
1636095965.7689824,8892,99.84375
1636095978.9774225,10290,100.0
1636095981.1512613,10408,100.0
1636095986.6863213,11048,99.53125
1636095987.1998632,11108,100.0
1636095987.722052,11168,99.84375
1636095988.0741112,11208,100.0
1636095988.162259,11218,99.84375
1636095995.789641,11976,100.0
1636096000.4076495,12384,99.84375
1636096005.1773214,12934,100.0
1636096086.8305547,900,95.9375
1636096088.8938582,1018,97.65625
1636096089.5581217,1098,98.125
1636096093.5452592,1578,97.96875
1636096095.5406206,1818,98.28125
1636096100.0067682,2226,98.75
1636096100.2536755,2256,99.21875
1636096102.8128061,2566,98.90625
1636096103.645268,2666,98.75
1636096104.229403,2736,98.4375
1636096106.54925,2884,99.375
1636096106.8843343,2924,99.375
1636096111.5560668,3494,99.21875
1636096113.2084837,3694,98.75
1636096113.4648776,3724,99.84375
1636096116.5016093,3942,99.53125
1636096125.066173,4810,99.84375
1636096134.1243024,5728,99.6875
1636096134.3172884,5748,100.0
1636096137.0181851,6068,99.84375
1636096138.551479,6248,100.0
1636096140.5935853,6478,100.0
1636096152.4422617,7634,100.0
1636096165.693343,9102,100.0
1636096167.819378,9362,100.0
1636096169.6580637,9450,100.0
1636096172.63541,9810,99.6875
1636096178.2780833,10368,100.0
1636096183.4471369,10988,100.0
1636096184.5336077,11118,100.0
1636096193.3306909,12046,99.84375
1636096196.8574092,12344,100.0
1636096200.0334716,12734,100.0
1636096641.1300604,260,93.59375
1636096661.6115806,2426,97.96875
1636096669.5908341,3224,98.125
1636096671.8428018,3484,98.75
1636096673.6866343,3704,98.28125
1636096676.393801,3902,99.0625
1636096678.1429586,4102,99.21875
1636096678.5857637,4152,99.0625
1636096679.930212,4312,98.4375
1636096680.9531898,4432,99.0625
1636096682.3119037,4592,98.4375
1636096685.9334695,4870,99.21875
1636096691.61771,5550,99.21875
1636096695.5684297,5898,99.84375
1636096696.7972643,6048,99.375
1636096697.6987033,6158,100.0
1636096697.8563225,6178,99.53125
1636096698.4826336,6258,99.0625
1636096698.8869996,6308,99.53125
1636096702.7228615,6646,99.21875
1636096707.562622,7216,99.53125
1636096714.590039,7944,99.21875
1636096717.3126287,8274,99.53125
1636096717.9024553,8344,99.6875
1636096718.627934,8434,99.53125
1636096723.8882477,8942,99.53125
1636096724.1388483,8972,99.84375
1636096725.8646119,9182,99.53125
1636096726.851517,9302,99.84375
1636096729.500199,9500,98.90625
1636096731.0416238,9690,99.6875
1636096743.2824085,11058,99.84375
1636096751.0227077,11876,99.53125
1636096751.1038783,11886,99.6875
1636096751.4295661,11926,99.53125
1636096755.0007598,12234,99.6875
1636096756.5778985,12424,99.21875
1636096757.6481442,12554,99.84375
1636096760.333986,12884,99.53125
1636096798.6816056,480,94.53125
1636096799.086681,530,93.75
1636096801.1981165,790,96.875
1636096801.6048107,840,97.1875
1636096806.061803,1258,98.59375
1636096807.2700016,1408,97.8125
1636096810.9437668,1858,98.4375
1636096815.0493026,2236,99.375
1636096816.7658646,2446,98.75
1636096818.5631242,2666,98.59375
1636096821.277225,2874,99.6875
1636096821.7670548,2934,99.53125
1636096822.8223634,3064,98.90625
1636096825.1132123,3344,99.375
1636096828.3331013,3744,98.59375
1636096829.6741729,3782,99.375
1636096832.910629,4182,100.0
1636096838.3860154,4730,100.0
1636096839.4269955,4860,99.84375
1636096841.4531407,5110,99.84375
1636096842.0239146,5180,100.0
1636096842.347305,5220,99.84375
1636096849.5776947,5978,100.0
1636096851.5452256,6218,100.0
1636096851.7873778,6248,100.0
1636096853.5749497,6468,100.0
1636096856.1460736,6656,99.6875
1636096858.78554,6976,99.84375
1636096864.9892082,7604,100.0
1636096866.117921,7744,100.0
1636096867.4857163,7914,99.84375
1636096867.5665197,7924,100.0
1636096871.006238,8344,100.0
1636096880.0573866,9342,99.84375
1636096883.3507237,9620,100.0
1636096885.7280838,9910,99.84375
1636096891.813872,10538,100.0
1636096896.3393528,11088,100.0
1636096901.3805995,11576,100.0
1636096901.7935333,11626,100.0
1636096911.7784338,12714,100.0
1636096912.6815417,12824,100.0
1636096915.1075144,13124,100.0
